 0.3037, 0.9522,-1.1960,-0.2280, 1.9979, 1.8619, 0.2808,-0.0608, 1.1039, 1.3945
 0.4140,-1.2499, 0.2072,-1.0453,-1.9296,-0.4264, 0.6855, 1.0650, 0.8716, 0.1033
 0.1722, 0.6686,-0.5723,-0.6590,-0.2356,-0.1132,-0.4780, 0.7846, 1.7092,-0.5955
 1.2748, 0.7506,-0.8549, 1.2051,-2.4757, 0.1999, 1.1266, 0.1994, 1.9729,-0.6574
-0.4203, 0.3167, 0.0707,-0.1721, 0.3912,-1.4114, 0.0341, 1.3815, 0.2114,-0.8077
-3.0132,-0.4317,-0.0769,-0.3504, 0.3520,-0.1767,-0.3393,-0.1651, 0.7416, 1.0815
 0.9400, 0.3990,-2.7894,-0.6308,-0.2732, 0.6763, 0.3827,-0.1091, 0.6591,-0.1979
-0.6107, 0.5199, 0.4885, 0.2764,-1.3877,-0.0985,-1.1793, 2.3152,-0.0956,-0.7703
 1.0304,-0.1799, 0.2949, 1.4794, 1.5825, 0.4208,-0.1649, 1.1885,-0.6347,-0.1041
-0.0055,-0.0331,-0.2524,-0.5772, 1.1782, 0.7511,-0.5067,-0.4237, 0.1830,-0.7889
