-0.7675, 3.0866, 1.0341,-2.9541,-0.3154,-2.1036,-1.0397,-0.6346,-0.0390,-0.8123
-1.1334, 1.7691,-1.8012,-0.2975, 0.3727, 0.9321, 0.0718,-0.2241,-0.6563, 0.0927
-1.0549,-0.5659, 0.1986, 0.8073,-0.2145, 0.8452, 1.0213, 1.6074, 0.3616, 0.5144
 0.4294,-0.5551, 0.0188,-0.3920,-0.4294, 0.9990, 0.3160,-0.4951, 2.1822,-0.1823
-0.6620,-0.7539,-1.6556,-0.2458,-0.2125,-2.3610, 0.0922,-0.9495,-0.9471, 1.0372
 0.3612, 0.6910, 0.3852, 0.7128,-0.3695, 0.2974,-0.1481, 0.9209,-0.0484, 1.9251
-1.8091, 0.3339, 0.1786, 0.8446,-0.8143, 1.4866,-0.8947, 0.9899,-0.3371, 2.6260
-1.8558, 0.2003, 0.0566, 0.2654,-0.4007, 0.1374,-1.5364, 0.6887, 0.2928,-1.4703
-1.3236,-2.6327,-0.6925,-0.2586, 0.3789,-0.9954,-1.2890, 0.6126, 1.6941, 0.2900
-1.0954, 0.7083, 2.6765, 0.1411, 1.7885,-0.0547, 0.4027, 0.6149, 0.7151,-1.2248
