-1.8186, 1.4308,-1.0711,-0.4727,-1.8466, 0.0402, 0.2891, 2.0460, 0.3395, 1.0508
 1.0515, 3.4636, 1.0229, 1.5262,-1.5317, 0.0573, 1.1575, 1.9624, 1.2169,-0.8595
 0.0882, 1.4881,-1.1495,-0.3903,-1.0815, 2.3258, 0.9585, 0.4375, 0.2929, 1.0491
-0.8524,-1.0094, 0.9503, 0.4536,-1.0031, 1.9159, 0.6817,-0.2339,-1.1478,-1.4520
-0.7643, 0.7770,-1.0676,-0.1011,-0.3020, 1.0514,-1.4002, 0.1356,-0.0582, 0.3066
-0.3214,-1.0687, 0.9591,-0.2656, 1.6550, 0.3041, 0.3458, 1.0655, 0.0378,-0.5343
 0.1256,-0.3926, 0.6896,-0.8880,-1.7136,-0.4210, 0.4826, 2.0384,-1.2919, 0.7905
 0.0104,-0.8828, 1.4883, 1.3431,-0.1721, 0.4879,-0.6996, 0.4265, 1.2385, 0.8545
 0.1932,-0.5679, 0.6434,-1.6598, 0.3678,-0.0400,-1.7924,-0.4441,-0.4677, 0.8506
 1.1499,-1.1155,-0.4780, 0.6593,-0.4481, 1.4357, 0.5106, 0.4066,-0.2492,-0.8554
