-0.8467,-0.6106, 0.9762, 0.9162,-1.0544, 0.4122,-0.7997, 0.7781,-0.6840,-1.6378
 0.9999,-1.7181,-0.8945, 0.1145,-1.0284,-0.8682,-0.0379,-0.1771, 0.0885, 1.5646
-0.9467, 1.6722, 1.6047,-0.9963, 1.1505,-0.2991,-0.9766, 0.7285,-0.1353,-0.2818
-1.1134,-0.8470, 0.2946,-0.5559,-1.0436,-0.8425, 0.8536,-0.6936, 0.7253, 2.4089
 0.1184,-0.9436, 0.3399, 0.6954,-1.1286,-0.9782,-0.7551,-0.2990,-1.3135,-0.2922
-1.4184,-2.1571, 0.5267,-1.5366,-0.8212,-0.5460,-1.2248, 0.3081, 2.2647,-0.3404
 0.1414, 0.1657, 1.4867,-1.1174,-1.4592,-1.4320,-0.1336, 0.7247, 2.1195,-0.4424
 0.9454,-0.3013,-2.0059,-0.1535,-0.9551, 0.2476, 1.6567, 0.1034,-0.1244, 1.2125
-1.0931, 0.0880, 0.8373,-0.2224,-0.4880,-0.8373,-0.5998, 1.0677, 0.1802, 0.6483
-0.1132, 0.7316, 0.5551,-1.5599, 0.2924,-0.3563,-1.6439,-0.3761, 1.2664,-0.5209
