-0.3846, 0.4071, 0.6385,-0.0001,-0.8574, 0.9923, 1.6192,-1.0608,-0.9987, 0.9127
 1.6202, 0.1264,-1.4155, 0.7686,-1.4384,-1.2932,-1.7288, 1.9809, 0.1243, 0.9406
-0.4482,-0.1655,-1.2941, 0.1519, 0.0089,-0.7545, 0.4671,-0.6969,-0.1468, 1.4391
-0.6147, 0.0839, 2.7621,-1.6706,-0.5582,-0.9160,-0.7473,-0.5975,-0.3871, 1.0013
-1.8538,-0.7012,-0.7623,-0.0734,-0.0246, 1.2361,-0.6235,-0.9606, 1.3758, 0.0363
 0.9106, 0.4046,-0.0249,-1.3891,-0.8899,-1.1901, 2.4545,-0.0267,-0.7685, 0.1892
 0.7958,-0.8908, 1.0055, 0.0756,-0.3060,-1.0266,-1.4506,-1.2289,-1.9083,-1.0802
 0.1660, 0.3661,-1.2197,-0.8119, 0.3644,-0.6385,-0.3305,-1.2238, 0.9927,-0.3038
 0.9572, 0.2490, 0.2191, 0.6651, 0.8072, 0.9455,-0.5353,-0.0121,-1.5958,-1.4760
 0.2606, 0.2453, 0.4765,-1.3408,-0.7612,-0.2739, 0.3122,-0.7384, 0.3675, 0.1036
