-0.1849, 0.5923,-1.2163, 1.8396, 1.9097,-0.7603, 0.0066,-0.4150, 0.9005, 0.1015
-2.0048, 0.5126, 0.2922,-1.0409, 0.4919,-0.0462,-1.5966,-0.3481,-0.4319,-0.8112
-0.6778, 1.4181,-0.9232,-0.1461,-2.1637,-0.5928,-0.3784, 1.1181, 0.4385,-0.5957
 0.4395, 0.3847,-0.5750,-0.0966, 0.4485,-1.6966,-1.7078,-0.2374,-1.2472, 1.0117
-0.3100, 0.9435, 0.3469, 0.6188, 0.2234,-0.2274, 1.6474, 0.7227, 0.6241, 0.6558
-1.2210,-0.0903, 1.4292, 0.2768, 1.5702,-0.1181, 0.1949, 0.7952, 1.2435,-1.6948
 1.1021,-0.9600,-0.4684,-0.3909,-1.8997, 0.7987,-1.5028,-1.2848,-1.6329, 0.2281
 1.3032, 0.1900,-2.0539, 0.6208,-0.2994,-1.0802, 0.3207,-1.4118,-0.3521, 0.3109
-0.5148, 0.0885,-0.7170,-1.9023, 0.3108,-0.0083,-0.7543, 1.2348, 0.4866, 0.4363
 0.1723, 0.6008, 0.4188,-2.2331,-1.1208, 0.0701,-1.0810, 1.0707,-0.4251, 1.5886
