-0.1846, 1.8190, 0.3746,-0.5495,-0.1521,-1.4779, 1.3706, 0.1307,-0.2784,-0.2157
-0.4840, 0.8823, 0.6004,-0.3605,-0.2312, 0.1959,-0.6887, 0.9302, 0.3262, 2.2112
-0.6773, 0.3441, 1.0776, 1.9625,-2.4887, 0.2360,-0.5386, 0.4547,-0.7692, 0.8290
 1.6897, 0.8880, 0.2787, 2.0744, 0.9980,-0.7321,-0.5746, 0.3848,-0.2954, 0.6074
 0.2777, 0.4639,-1.7554, 0.9324,-0.1982, 1.8940, 0.9481,-0.3690, 1.5226, 1.3186
 1.0131, 0.2516, 0.3466, 1.0293,-0.0851, 1.1027, 1.8142, 0.1045,-0.5528,-0.2585
-1.4306,-0.5181, 0.4581, 0.5915,-0.2992, 0.4448,-2.3086,-0.0085, 0.4234,-0.5164
 0.9334, 0.3126, 1.0890,-1.2775,-1.2362,-0.4740, 0.9508, 1.2160, 0.0981, 0.1564
-0.2066,-0.7423,-0.6103, 0.0836, 0.6687, 1.0896, 0.2566, 0.8114, 0.5726, 0.3822
 1.9837, 1.2342, 0.9837,-1.4445, 0.9240,-1.0333,-1.0508, 1.0584,-2.3285, 0.3449
