 0.9522, 0.0219,-0.6665,-1.0044,-0.0890,-1.4976,-0.3892,-1.4074, 1.3870,-0.3152
 1.3507,-1.1915, 1.5466, 0.7674, 1.1063,-0.7340,-1.1585,-1.5370, 1.9855,-0.6302
-0.5534,-0.4940,-2.7742,-0.0607, 0.8143,-2.0340, 0.0781,-1.4375,-0.6806, 1.2000
-0.1479, 0.1345,-0.4991,-0.6128,-1.3157, 0.8540,-0.2016, 0.5235,-1.1727,-2.2950
 1.7793, 0.5095,-0.3442,-1.7628,-0.0214,-1.2741,-0.8965, 0.9111,-0.7743,-0.2752
-0.1018,-0.3922, 0.3060, 0.2147, 0.6113, 1.8263,-0.1351, 1.4883,-0.6584, 0.1358
 0.0146,-1.4841,-1.2579, 1.8433, 0.9280, 0.6388,-1.1283, 0.8919, 0.1277, 1.6027
 0.7395,-0.0562,-0.8196, 0.4092, 1.8318,-1.4503, 0.0519,-0.4822, 0.3327, 1.4271
-0.3729,-1.9548,-1.2813,-1.4230,-0.3200, 1.1439, 1.6968, 0.8485,-0.2938, 0.0930
-1.8310,-1.3964,-0.4152, 0.8241, 2.5520,-1.3636, 1.9240,-1.2204,-0.8179,-0.5474
