-1.6971, 0.8113,-1.1195,-0.0741, 0.0376, 0.0087,-0.4973,-2.5371,-0.1295, 0.5826
-1.4322, 1.9638,-0.3981,-0.4163, 0.7172,-0.3532, 0.0528, 1.2382, 0.0725, 2.5019
-1.2862,-2.5358,-0.6683,-0.2056, 1.6221,-0.5301, 0.3368, 0.1579,-0.8603,-0.2612
 0.5264, 0.1945, 0.8713,-0.6404,-0.9944, 1.2750, 0.2005, 1.7794,-1.6476, 0.3216
 0.9699, 0.0650, 0.7014, 0.1977, 0.4936, 0.3211,-0.5108, 0.3452,-0.0172,-0.1449
-0.2547, 0.4943,-0.4540,-0.0258, 1.1477,-0.0136,-0.8898,-1.1803, 0.6406,-0.5578
-0.0587, 1.2315, 0.4253, 0.2822,-0.8203,-0.9381,-0.1700, 2.9848,-1.6641, 0.5554
-1.0739,-1.0569,-1.2582, 0.7168, 0.3341, 2.2104,-0.8702,-0.7522, 1.2868, 0.8758
-1.2790,-1.6365,-0.6049, 1.5932,-0.5799, 0.0359, 1.4430, 0.0094,-1.7945,-0.0641
-0.0970, 1.7481, 0.6578,-0.7208,-0.8432, 0.8869,-0.7873, 0.4669, 0.7260, 0.0705
