 0.2102, 0.2940, 0.6925, 0.7887, 0.4317,-0.6852,-0.7150, 1.5371,-0.5972,-1.0227
 0.6820,-1.4441, 1.9668, 0.2869, 0.0995,-0.6173, 0.9686,-1.7060,-1.2084,-1.2374
 0.6752,-1.3221, 0.6705,-2.5901, 0.2617,-0.2848,-0.8213, 0.3721,-2.1034, 0.9929
-0.4277, 1.3666,-1.5146,-1.2225,-0.1550, 0.1871,-0.7847, 1.7726,-0.8869, 1.2033
 1.5224,-0.0007,-1.2557,-0.3252, 0.6961,-0.6702,-0.0909, 1.7048,-2.9691, 0.4930
 1.8493,-0.7444,-1.3871,-0.3671,-0.2359,-0.8765, 1.3899,-1.5436, 1.3153,-0.2729
-0.3502,-0.3206,-0.4231, 0.2515,-0.7873,-2.0859, 0.4679, 0.2136, 1.4443, 0.3591
-0.6548, 0.1271,-0.7027, 2.3645,-0.8477,-0.2605,-1.2822, 1.2680, 0.9749,-0.6843
-0.4223, 0.8494, 0.0137, 1.2910,-0.1376,-0.8063, 0.5658,-0.6972, 0.1459, 0.6067
-0.1159,-0.2066, 0.0230,-1.2685, 0.1973, 0.5094,-0.0457, 0.5269, 0.9191,-1.4133
