 0.6785, 0.2873,-0.4685,-0.1006, 0.8178,-0.3907,-0.6540,-0.2569,-0.1779, 0.8253
 1.8470,-1.5436,-0.7090, 0.7551, 1.4483,-1.5631,-0.9014,-0.5542, 0.3556,-1.0120
-0.4958,-0.3697,-0.2456, 1.0210,-0.0555,-0.5085, 0.7002, 0.7192,-2.4733,-0.9664
 0.5210,-0.8549,-1.3166, 1.5907,-0.6891, 0.5352,-0.1345, 0.9718, 1.6051, 0.1707
 1.2346,-0.5805, 0.0245,-0.7678,-0.4438,-0.4835,-2.0820, 0.4870, 1.5310, 0.0538
 0.0053, 1.0789,-1.9790, 0.1044,-0.0879,-0.9808, 0.0649, 1.8057,-0.4659,-2.4490
-1.3824, 1.7731, 0.5444, 1.2514,-0.1926,-0.8432, 1.0704, 0.3957, 0.1145, 0.9730
-0.8618,-1.5094,-1.1122,-0.4282,-1.3452, 0.9656, 0.5145,-0.1579,-0.3102,-0.6095
-0.3351,-1.8021, 1.2657, 1.0620, 1.1525, 0.0782,-1.4860,-0.0799, 0.6139, 0.8232
-0.1729, 0.8666,-0.2517,-1.3524,-0.1526, 1.0729, 0.9133, 0.3360,-0.7027,-0.7342
