 0.7910,-0.1639, 0.8384, 0.3681, 1.5015,-0.0657,-1.5877, 0.5495, 0.1842, 0.5697
 0.0546, 0.9295, 0.4261,-0.8444,-0.7654,-1.1285, 2.1780, 1.8375,-1.6065,-0.4827
-0.3994,-2.1487,-0.2025,-1.4005,-0.0826,-0.5303,-0.0544,-0.9726,-0.5594,-0.9077
-0.5625,-0.0686, 0.1548,-0.7658, 0.5922, 0.1171, 1.5017, 0.2322,-1.4401, 0.6956
-0.7636, 0.7900, 0.3127, 0.3424, 0.1758, 0.4691,-1.4185,-0.0625,-0.1731, 0.1669
 1.7112, 0.7301,-0.5681, 0.1998, 0.8958,-0.3421,-0.5258, 1.9036, 0.9037,-0.9349
 0.8315,-0.0621, 1.7574,-1.4290,-0.1255,-0.7440, 3.0514,-1.1896, 0.3129, 1.3226
 0.0056, 1.4269,-0.8703,-1.0274, 0.7494, 1.1985,-0.2321,-1.2927, 0.2959,-0.9559
 1.9553,-0.3907,-0.6438, 1.1168,-0.3045, 0.1498,-1.4346, 0.6428, 0.3268, 0.3660
-0.5547,-1.7340,-1.5249,-0.7810, 1.8011, 0.1330,-0.8747,-1.3112,-0.8176, 0.8408
