-0.3590,-0.0126,-0.5125, 1.8089,-0.6652,-0.4543,-0.0296,-0.5604, 1.0274,-0.5837
 1.0308,-1.0248,-1.8318,-1.3211,-0.5587, 0.6812,-0.9983,-1.7959,-1.1605,-0.3332
-0.6733,-0.2185, 2.3656, 0.8834, 1.2647,-2.1546, 0.3089, 0.9556,-0.6340,-0.9236
-0.7939,-0.8477,-0.4631,-0.7044, 0.1910, 0.5734, 0.0996, 0.7217, 0.1936, 1.2945
 0.4193, 2.1828, 0.3603, 0.0841,-0.6057, 0.1440, 1.0425, 1.6450,-0.9747, 0.7672
-0.5701,-0.6123,-0.8683,-2.8930, 0.3654,-0.8056, 0.7843, 1.3967, 2.4668,-1.9826
 1.3649,-1.5708,-0.9741,-1.4260,-0.9692,-0.7773, 0.8781,-0.7135, 0.8687, 0.0792
-0.0098,-0.6524,-0.5255, 1.1512,-1.0979,-1.3809,-0.9892, 0.0929,-1.0890, 0.7643
 0.1495,-0.0488, 0.1580, 0.9039, 1.2590, 1.1050, 0.8081,-0.1917, 0.4310,-1.3178
 0.3401,-2.3485,-1.3524, 0.9512, 2.1498, 0.2404,-1.4207,-0.0588, 1.5525, 1.3982
