 0.9573,-0.2962,-0.8801,-0.5106,-1.9872,-0.1205,-1.7852, 1.4051,-2.6514,-1.1630
 0.6689,-0.0567, 0.9494,-1.1610, 1.2449, 0.4388,-0.7102,-0.4883, 0.3219,-0.6817
-1.4296,-2.3085,-1.9522,-1.1595,-0.3583, 2.1023,-1.2585, 0.3243, 0.8355, 0.5118
-0.2950,-1.3662, 0.1647, 1.0540,-0.5158, 1.3958, 0.6643, 0.3428,-1.0003, 1.5737
-2.1793,-0.1926, 0.7953, 0.3098,-1.1007,-1.6691, 1.0831, 0.1139, 0.0352, 0.2643
-1.0131, 1.5540,-0.6723, 0.4078, 1.3860, 0.6701,-0.9371,-1.8777, 1.7715,-0.0995
 0.6062,-0.1807,-1.0065, 0.5690,-0.1359,-0.7933,-1.4859, 0.0669,-1.4200, 0.6626
 1.7486, 0.6708, 1.1943, 0.4257, 0.2451, 0.2862,-1.3997,-0.6358, 0.3133, 0.5557
 0.4845, 1.7152, 2.3656, 0.2738, 1.1717, 0.0927,-0.6671,-0.4958, 0.3296,-1.0540
 0.1415,-0.7756, 0.6627,-0.3252, 0.7126, 0.5429,-0.0976,-0.6146,-0.0856, 1.9613
