 0.8733,-0.7153, 0.1664, 1.9681,-0.6349, 3.4417, 2.6033,-1.2158,-1.6018, 1.0329
-0.8813, 0.0246,-0.8776,-0.4475, 0.6345, 0.2474,-0.3893, 0.4804, 0.0302, 0.0361
-0.3895, 0.8828,-1.2565, 0.8442, 0.1612, 0.3610,-0.1392,-0.2272,-0.1841,-0.5868
 0.3550,-0.5883, 0.1065,-0.4044,-1.1924,-0.1631, 1.1395, 0.9009,-0.0904,-0.0946
 1.0684, 0.0167, 0.2065, 0.3625,-1.5547,-0.2300,-1.1904,-0.3770, 0.2880,-1.5598
 1.9798, 0.2973, 0.7063,-0.1184,-2.5700,-0.1491,-0.4156,-2.6992,-0.9742,-1.9280
 0.2757,-0.1578, 1.3509, 1.1800, 1.9978, 0.7253, 0.7961,-1.0970, 1.7067,-0.9669
 0.0602,-2.2891, 0.3740,-2.0866, 0.1351, 0.0017,-1.3876,-1.4962, 1.4038, 0.8182
-0.4124, 1.5996,-0.8934,-0.8659,-1.1611, 0.6748, 0.3254,-0.4569, 1.3122,-0.4833
 0.2273,-1.2749, 0.5824,-0.9706, 0.6461, 0.3098, 2.2864,-0.7088,-0.3254,-0.8015
