-0.2970,-2.5202, 0.6310,-0.5407,-1.4810,-1.3389, 0.1665, 1.2293,-0.7238, 1.5813
-0.9522, 0.5525, 1.2541, 0.5136, 0.8298, 1.4773,-1.2383,-1.6145, 0.8441,-1.5773
-1.6924,-0.7596, 0.9851,-1.4292,-1.8557, 2.3157,-0.7031, 0.7863,-0.2738,-1.4599
 0.3314, 0.6541, 1.5232,-1.7497, 0.1384, 0.4659, 1.6457, 0.0066, 0.4316,-0.4099
-1.0191, 1.2011,-0.7277,-0.2742, 0.0532, 0.9503,-0.6515, 0.5528,-0.8947, 0.2336
 1.0376,-0.9305, 1.8251,-0.2161,-0.1990, 0.9056, 0.3461,-0.7215,-0.7482,-0.2407
-0.6875,-0.2075,-0.6507,-0.3647, 0.2374, 0.3573,-0.1056,-0.3035, 0.3751,-0.1708
 0.0070, 0.2206,-0.1027, 0.0199, 1.4084,-0.0374, 0.4147, 0.3881,-0.5491,-0.2430
-0.7102,-0.6513, 1.1060, 0.0651, 0.0099, 1.2187, 1.0451,-0.1487,-0.7909, 1.5696
 0.1485, 1.1012,-0.4109,-1.2186,-0.8456,-0.3923,-0.3497,-0.3924, 0.9463,-0.1226
