-0.4961, 1.7438,-0.0833,-0.2989, 0.8571,-0.8497, 1.8260, 0.1332,-0.0714, 0.0521
-1.3356, 1.0063,-1.2449,-0.3552, 0.3880,-0.2931, 0.4976, 0.9070,-0.5174,-1.1577
-0.9874, 1.6267,-0.4651,-0.3850,-1.6068, 0.5505,-1.3430,-0.1661, 1.6682, 0.1784
-0.2232, 0.5749, 0.4314,-0.2208, 1.1967, 0.9015,-0.6216,-0.3781, 0.2567, 0.8128
 0.6124, 0.4727, 0.0047, 1.2006, 1.2445, 0.2479, 0.5022, 0.0601, 0.9974,-1.3592
-0.6547, 0.1598,-1.1476,-0.0795, 0.8563, 0.6501,-2.4014, 0.4379,-0.6129,-2.1949
 1.1801, 1.6231, 0.8003, 1.2571, 1.1847, 1.2310, 0.1408, 0.8473,-0.3709,-0.5023
-1.4345,-0.6434,-0.5927,-0.0010,-0.5325,-0.7783,-0.5877,-0.0016,-1.9651,-0.0503
-0.1784, 1.6334,-0.4272, 0.6197,-1.4394,-0.5440,-2.1293, 1.9405,-1.0716,-0.4717
 1.7061, 1.2822,-0.1321, 0.3151,-0.4948, 0.0875, 0.6722, 1.4939,-0.7416, 1.4586
