-1.3184, 0.9729,-0.7800, 0.5009, 1.6805, 0.3595, 1.6011,-1.4312,-1.8763,-0.3793
-0.4099,-1.3564, 2.1073,-2.1888,-0.2289, 1.6538, 1.0093, 0.4489,-0.5307,-0.4101
-0.7881, 0.3800,-1.1909,-0.5336, 0.6226, 0.1062, 1.3411,-0.6788,-1.0929, 0.7603
-0.4973, 1.4986,-0.5258,-1.0803, 1.6227,-1.1947,-1.1562,-0.8612,-1.7454,-1.2459
 0.2342, 1.3232,-0.9964,-0.0478,-0.4572,-1.6257, 2.1529,-1.2386,-0.8920,-1.0759
 0.4280, 0.1932, 0.0905,-0.4545, 0.9512,-0.7893,-1.0403,-0.4880,-1.7952,-0.2539
 0.5258,-1.2153, 1.1845, 1.2675,-1.1523,-0.7822, 1.0330,-0.4021, 0.4882,-0.6059
 0.7323,-1.5284,-0.5958,-0.9466,-0.8396, 1.0753,-0.6527, 0.9631, 1.2225,-2.5145
-0.7624, 0.2637,-1.5221,-2.4312,-1.5864, 0.1135,-0.5913,-0.0362, 1.0195, 0.8847
-0.8108, 0.1967,-0.0656, 1.2153,-0.1140, 1.5572, 0.7626,-0.0239, 0.4774, 0.4989
