 0.4097,-0.0442,-0.0274, 0.0801,-0.1708,-1.1523, 1.3396, 0.9855, 0.5839,-0.2704
 0.9120,-0.7594, 0.6309,-0.7241, 0.4181,-0.1848, 0.4418,-1.4282, 1.1380,-0.8638
-1.1854, 0.3972,-1.4082, 1.1169,-0.3991, 2.4760, 0.8088,-0.0226,-0.5803, 1.0495
-0.5556,-0.0438, 0.6338, 2.2087,-0.9278, 0.7123,-0.5307,-1.2237, 0.1722, 0.4375
-1.6223, 1.1780,-0.2157,-0.7912, 0.9011,-0.3629, 2.1667,-0.2744,-0.1221, 1.0699
 1.5231,-0.2889, 1.0320, 0.5438,-0.2551, 1.5596, 0.3523, 1.5249,-0.9698, 0.7222
-0.6374,-0.4494, 0.8130, 0.1245,-0.4487, 1.1075, 0.0524,-0.5815,-0.0277, 0.2118
-0.2798,-0.6145,-2.7458,-0.3056,-0.4304,-0.7180, 0.3412,-0.2226, 1.5877, 0.4179
 0.0534, 0.7636,-1.6494, 0.0046, 0.1843,-1.3740,-0.9928, 0.3856, 0.7754, 0.7337
-0.2758,-0.2581,-0.4636, 0.1511,-1.5250, 1.2874, 0.7110,-0.0275,-0.2609, 0.3339
