 0.3163, 0.3976, 0.6299,-0.6781,-0.8941,-1.0991, 0.1024, 0.3145,-2.4137, 0.5681
 0.4192,-0.3933,-0.3884, 0.5448, 0.2900,-1.2771, 2.1789, 1.0258,-1.3718, 0.0579
-1.0206,-0.9385,-1.0717,-0.7413,-0.4697,-1.1747, 2.1676,-0.0276, 1.3390, 1.7626
-0.1625,-0.0455,-0.6545,-1.6188, 0.4057,-1.3142,-1.1399, 0.7328, 0.7410,-0.9489
-0.4965,-0.1170, 0.4347, 0.1503,-0.6893,-0.5099, 0.2741, 1.0860,-0.0438, 0.5213
-1.7112, 0.8199, 0.2688,-0.2894, 0.5323, 0.7026,-0.0309, 0.0801, 0.6386,-0.5354
 0.7438, 1.5599,-0.9538,-0.7932, 0.8230,-0.1208,-0.1342, 1.3984,-0.5814,-1.0446
 0.1741, 0.1349,-2.0580, 0.4621, 1.3323, 1.2941, 0.2957, 1.3496, 1.3548,-0.6989
-0.9685, 0.8293, 0.3214,-0.0583, 0.9947,-1.0975, 2.4306, 0.8000, 0.7643, 0.4622
-0.1213, 0.9180,-0.3964, 0.3661, 0.6791,-2.2707, 0.8694,-0.9124,-0.6371, 0.5677
