 0.9704,-0.8393,-0.0439,-1.1847, 1.8510,-0.9358, 0.3888, 0.8747, 0.2718,-0.1264
-0.7150,-0.7009, 1.9264,-0.9253, 1.1056,-0.6999, 0.1098, 0.3461, 1.0801, 0.0227
-0.8905, 0.2441, 0.9467, 0.5051, 0.0603,-0.5284, 0.5989,-0.2363,-0.9428,-0.7860
 0.1683, 2.0928, 1.3412,-0.8252,-0.1990, 0.5080, 0.5198,-0.1407, 0.2964,-1.7503
-0.6340, 0.5371,-0.1534,-1.6541,-1.4356, 2.0897, 0.3451, 0.2324, 0.0545,-0.4415
-0.2054, 0.2195, 2.0142, 0.6264, 0.1158,-0.6901, 0.5279,-0.3630, 0.3877, 0.7065
-1.4314,-0.3791,-1.2634,-0.3066, 2.3060,-0.1459, 0.9883, 0.7887, 1.9851, 0.4226
 0.1208,-0.8385, 0.1930, 0.6727, 0.4937,-0.1319, 0.7027,-0.3937, 1.1242, 2.2451
-0.6235, 0.4799, 0.0050, 0.6662,-0.5281,-0.4158, 0.3691,-0.6383,-0.2253,-0.2226
-0.5220, 0.1894, 0.7796,-0.6793, 0.0147, 0.3967,-0.0473,-0.5512,-0.7875,-1.5940
