 1.4393, 0.6268,-0.7231, 1.0832,-1.7748, 0.4238, 0.1280, 0.0530, 0.6484, 0.4696
 1.2855, 0.3301, 1.1453, 0.0979,-0.7748, 0.2919, 0.2908, 0.9553,-1.7567,-0.4300
-1.2517, 0.0888,-0.6139, 0.1578, 1.4499, 1.0543, 0.7407, 0.6265,-1.2065, 1.8139
-0.7655, 3.6065, 0.5427, 0.2749, 0.4624,-0.4586, 0.0605, 0.5268,-2.3446, 0.3509
 1.8822,-1.6846, 1.1748,-0.1901, 1.3734,-0.1589, 0.6317,-0.4694, 2.0474,-1.2625
 2.1352,-0.3494, 0.1486, 0.0444,-0.2178,-0.4098,-0.4794,-0.7980, 0.0774,-1.6699
 0.5146,-1.1795,-0.7388,-1.1197, 0.6800, 0.2149,-1.1437, 0.4206, 0.1518, 1.2641
-0.2833, 1.2542, 1.9071,-1.2306, 0.6477,-1.6232, 1.5699,-0.1960,-1.2281,-0.9588
 0.2339,-1.5279, 0.2510, 0.9434,-0.1524,-0.1769, 0.4278, 1.4873,-1.0104,-0.0106
-0.4655,-1.0101, 0.3810,-0.7293,-0.3012,-1.4107, 0.1398,-0.2063, 1.1321,-2.5373
