-0.2691, 0.0535,-1.8569, 0.5634,-1.4052,-0.4999,-2.0339, 1.2326, 0.7450,-2.1526
 1.4581,-0.0845, 0.5823,-0.2490, 0.6712,-1.3768,-1.6904, 0.1734,-0.6768, 1.3199
 0.1430, 0.5160,-0.4521,-0.6305, 1.9053,-0.5326, 2.0686, 0.1575, 0.0932, 0.0198
 1.0270,-0.0939,-1.4193,-0.0293, 0.8570,-0.8064,-1.2168, 1.3173,-0.6986,-0.9713
-0.5888, 1.5286,-1.4331, 1.0920, 0.6810,-0.9386,-0.5697, 0.2783, 0.5227, 2.1953
-0.9265,-0.9262,-0.0084, 0.4213,-0.3934, 1.8354, 0.7292, 1.0852, 0.1481, 0.8089
-1.4191, 1.2247,-1.7168, 1.0646, 1.6729,-0.6288,-0.0886, 1.4450,-0.7631,-1.5505
-0.3276, 1.0191,-0.0251, 0.7541, 0.2136,-0.9797,-1.0617,-1.2534,-0.9199,-1.2945
 0.8675, 0.5680, 0.2983,-1.4965, 1.0743, 0.7601, 1.4773, 1.2204,-0.1150,-1.3933
 0.6240,-0.3345,-0.7675, 0.5522, 1.6130, 1.8845, 1.3220,-0.6619, 0.8641, 0.3010
